Id,ProductId,UserId,ProfileName,Time,Score,HelpfulnessNumerator,HelpfulnessDenominator,Summary,Text
51060,B001TM711E,A16N0DFB61KA69,"J. Kuntze ""ejsmama""",2012-09-10,5,0,0,"Good Food, Easy Delivery","I have two small-ish dogs (both should weigh about 12-15 pounds each), who are 9 and 11 years old. Feeding them never used to be an issue; we used a nice quality dry food, and they ate out of one bowl together. A few years ago, though, one of them became dangerously ill, and is now diabetic with heavy cataracts in both eyes, so being sure she gets enough to eat at the right times has become much more important. I mix a quarter of a can with a half cup of our dry dog food for each dog twice a day. This gives both of them the right calories (the other dog is more plump because when food falls, she is the only one who can see it!), and the wet food ensures that my diabetic pup eats everything in her bowl. Amazon's price is better than what I pay locally, and it arrives sooner than what the delivery-by date is."
190081,B0000DGG1U,A3I68EHW501Z25,Mac,2010-12-15,5,0,0,Extremely Happy!!,"First time purchasing a live plant through the mail.  I was really surprised at how well the Bonsai tree was packed.  You would never have realized that the plant was mailed.  It was in pristine condition.  The plant arrived earlier than I anticipated, which was great.  The soil was still moist.  It was a nice specimen, had a very nice shape and was as tall if not a litter taller that what was specified.  This was a great purchase, which also included super saver shipping. Extremely Happy!!"
43155,B0017U24LA,A39XUWX0I4WH33,Jim K.,2012-06-18,5,2,2,What A Nice Surprise!,"This is an excellent product!  I know many reviewers have written that it has a lousy taste, or no taste, but in my opinion it is very flavorful.  To me, it has sort of a spicy flavor that is not overwhelming.  The primary reason for eating McDougall's products is to enjoy a healthier lifestyle.  When I think of all the fast food that people think is flavorful, it makes me nauseous.<br /><br />The ingredients absorb all the water so it will be thick.  You can add more water if you like.  My first cup turned out perfect, and although this is a smaller-size cup it was a lot to eat.  I actually had this for my breakfast and I stayed and felt full all morning!  Actually there are only 180 calories, so that is fantastic.  Prepare yourself for a lot of gas after consuming this, but that can usually be expected after eating something so healthy."
343624,B006BXUY2Y,A21SL94J53BDS9,LGM,2012-05-10,4,0,0,Good Quick Snack,"These are tasty granola bars. Nice chocolatey flavor. However I also tried the Chocolate Peanut Butter version and I like those better. They have a more substantial taste. That's just a preference.<br /><br />For a quick snack on-the-go or even for a quick breakfast, I highly recommend these bars."
534249,B001EO77FC,A3PV7BY8K747QE,"Mary ""Mary""",2012-10-06,5,0,0,Good Stuff,"Researched the company, researched the ingredients. Customer Service people are great. Sent free coupons when e-mailed with a question about which of their cat foods best for my two kitties (regular or advanced).  Received good answers and not rote replies. This food is made in the USA with products from the USA and has all the ingredients I think are good for my cats. The two of them love, love this dry food and I have to ration it or they would chow day all day. I don't leave food out for any pet, cat or dog, to eat at will. They do not like Newman's canned food however so I don't force it on them."
367285,B004ULS3DQ,AEE0Y0Q1NIDQD,Mitchell W. Kalloch,2011-06-30,5,3,3,The Best Choice,"Our family just loves having Nova-sliced salmon. It is all good, but the ACME brand is your best choice because of the ratio of oil to fish, the delightful smokey taste it offers and the price is certainly competitive too."
462006,B0028A8YQM,A3AJUQO82BLSSW,"Harrison Spain ""Unhappy Riddick""",2010-06-27,5,1,1,So This Is How Peanuts Are Supposed To Taste!,"Eating these peanuts is like ""discovering"" the real pineapple taste fresh from the fields in Hawaii.  Warning!  These peanuts will spoil you for the run-of-the-mill peanut!  I have to limit myself to a couple of handfuls daily, and even so find myself re-ordering the pack of 3!  I went looking for Virginia peanuts after my local Ralph's grocery store stopped carrying them.  The Ralph's brand (even though labeled Viginia peanuts) was not even close to this product!"
439657,B000DZH1CM,A2DHB7PT7Q9Q6H,Kelly A. Daly,2007-11-18,4,0,0,Great In A Pinch,"Nothing is ever going to be as good as Chips Ahoy for my husband and kids with Celiac disease.  For a packaged cookie, they're pretty good.  Some of the cookies were broken; but I have that same problem sometimes when I buy them in the store.  It's so convenient to buy them from Amazon and it's cheaper than buying them in the store.  If you like to bake, try Pamela's Baking and Pancake Mix.  There is a recipe on the bag for chocolate chip cookies and they are delicious!"
150901,B003189XBK,A3623ZGYU66LWU,"LOVELY ""TT""",2010-04-14,5,0,0,The Most Delicious,these snacks are the most tasty snacks ever. so much better than the regular store bought snacks.
327289,B004NM9YW6,A3Q5M8NEI63FGS,shorty,2012-04-21,5,0,0,Saved Me Money!,"These lids are great.  Just wash out your K-cup, fill with your own coffee and you are ready to go.  Easy to use and work fine.  I will definately buy these again."
117727,B001BM8SS2,A2ETT9SL9AN39O,Danielle L Bostic,2012-04-02,5,0,0,Great Product,My one year old loves this product. She eats one every day and never gives me a problem. And I trust the ingredients which reassures me that she's eating something thats good for her.
33038,B00112K2MC,A2VY7MSG1FLO6T,"B. Morrow ""Brandi""",2012-08-01,5,0,0,Great!,My kids seriously think this is chocolate milk.  I can smell the difference but they love it.  My almost 2 year old got the cup from her brother and got in MAYBE 2 sips and the whole day her tummy was messed up after that.  So I wouldnt give it to the little ones.  But my older 2 love it.
455733,B004IXWMG0,A2RTN6CQRKZPIN,Morgan,2012-10-01,1,0,0,If I Could Give No Stars,Um my mother described these as chips that went terribly wrong. Never again the taste was horrible!  The bag smells like feet. I literally could nor give these away. I think these people need to give up hope in the kale chip business. The birds in the back yard wouldn't even eat these!
145076,B004CYJXQW,A2L80V9JZP948F,"lynch13256 ""lynch13256""",2012-03-27,5,0,0,Awesome For Those Who Like To Snack,"These crackers are so good, so crunchy, so salty, and you can eat the whole box in one sitting and it's less than 400 calories.  I'll be honest, I tend to over eat, so things like this are awesome because I can just munch away without doing too much damage.  I've been waiting for something like this!  Also great with peanut butter."
431426,B000EVIDWW,A3R556J5NUYTIJ,N. Erickson,2011-09-28,5,0,0,Yes Yes Yes!!!,"These are the absolute best GF pretzels.  My non gluten free family/friends think they are amazing as well.  I wish they had a bit of fiber in them, but most pretzels don't so its not a major drawback.  I adore the price of these as well, especially with Subscribe and Save.  I eat mine with peanut butter.  Yum!"
532941,B009E7YC54,A35XEO8VRGERB9,loveit,2012-05-27,5,0,0,Not Missing The Fat At All!! Love It!,"I bought this as I am trying to cut out some fat & calories in my diet & eat more healthy. I received my order today & decided to give it a try. I warmed my water before mixing up my first taste. WOW, this is really good! I placed it on a banana & I honestly do not miss all the fat! Will buy again & again & again! Sorry, Jiff Healthy Mom's choose PB2!"
257771,B009O0U2SW,A3TB8JTVRMZJJ9,ecca,2012-10-13,5,3,3,Excellent,"Cost was great, delivery was fast, and the flowers grew rapidly. I love being able to grow flowers indoors. People always thing of outdoor gardening but what gives me the most joy is growing flowers inside this time of year."
355166,B001E7654S,A2ZEFDVX4X5TPX,"Thomas A. Roberts ""tomrgalvtx""",2009-12-17,4,1,2,Supplementing Your Diet,"I was advised by my doctor, MD,  that my protein intake was too low and several supplements were available on the market shelves, After reviewing what is available together with factors of cost, taste and ease of procurement, I tried the Kellogg's Special K Strawberry Flavored bars to supplement my daily meals.  One bar accounts for about 20 percent of the daily requirements and is quite easy to eat, tastes about as good as a regular candy bar and fits my needs for more diet protein.  I normally eat one per day, as a between meals snack, either mid-morning or afternoon."
346006,B004TJF3BE,A23UW1116PTM1Q,widget2369,2011-12-05,3,0,0,It'S Ok,"Out of the 3 products I've purchased from Grove Square, this is my least favorite.  For me it seems to have too much spice flavor and not enough apple.  It's not something I won't drink, just a little disappointed in the overall taste."
344538,B0026KNQSA,AIQZWUEP9WOEI,"N. Martinez ""Fit Lady""",2010-10-10,5,0,0,So Yummy,You can never go wrong with Popchips if you're looking for a healthy AND tasty snack.  The best BBQ chips ever!
502497,B0083T5TAQ,A35NTD240DDM1U,babyboybanker,2012-01-15,5,0,0,A Business Who Truly Cares About Customer Satisfaction.,I am very impressed with this company's focus on customer satisfaction. There was a minor error with my initial order. I contacted the ZShop regarding the issue. I received a response back in less than 24 hours with an apology for the error and details regarding how the situation would be resolved. I received my corrected order within a few days. The flavor selection was terrific. The ones that I've tried so far have tasted great! Quality product and quality service. I will definitely be buying again!
